Entity,http://www.w3.org/2000/01/rdf-schema#label,https://www.fns-cloud.eu/foodComponents/FNS_H_0000003000,
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003664,"'fatty acids, polyunsaturated, total cis n-3'	'Skupne cis omega-3 večkrat nenasičene MK'","'FAPUCN3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003665,"'fatty acids, polyunsaturated, total cis n-6'	'Skupne cis omega-6 večkrat nenasičene MK'","'FAPUCN6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003666,"'Skupne dolgoverižne omega-3 večkrat nenasičene MK'	'fatty acids, polyunsaturated, total n-3 long-chain'","'FAPUN3LC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003667,"'fatty acids, polyunsaturated, total trans'	'Skupne trans večkrat nenasičene MK'","'FAPUTRS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003668,"'Skupne trans omega-3 večkrat nenasičene MK'	'fatty acids, polyunsaturated, total trans n-3'","'FAPUTN3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003669,"'Skupne trans omega-6 večkrat nenasičene MK'	'fatty acids, polyunsaturated, total trans n-6'","'FAPUTN6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003670,"'Uredi'	'fatty acid 16:0 (trimethyltridecanoic acid)'","'F16:0-3ME'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003671,"'Uredi'	'fatty acid 18:0 dihydroxy'","'F18:0DO'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003672,"'Uredi'	'fatty acid 19:0 (pristanic acid)'","'F19:0-4ME'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003673,"'fatty acid 20:0 (phytanic acid)'	'Uredi'","'F20:0-4ME'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003674,"'Maščobna kislina 25:0 (pentakozanojska kislina)'	'fatty acid 25:0'","'F25:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003675,"'Maščobna kislina 5:0 (valerična kislina)'	'fatty acid 5:0'","'F5:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003676,"'fatty acid 7:0'	'Maščobna kislina 7:0 (heptanojska kislina)'","'F7:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003677,"'fatty acid 9:0'	'Pelargonska kislina (MK 9:0)'","'F9:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003678,"'Uredi'	'plasmalogen'","'PLSGN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003679,"'Uredi'	'sphingolipid'","'SPHLIP'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003680,"'11-cis-retinaldehyde'	'Uredi'","'RETALD11'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003681,"'Uredi'	'13-cis-retinoic acid'","'RETINAC13'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003682,"'Uredi'	'retinoic acid'","'RETINAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003683,"'phosphorus pentoxide'	'Fosforjev pentoksid'","'P2O5'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003684,"'salt, added'	'Dodana sol'","'NACLAD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003685,"'antimony'	'Antimon'","'SB'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003686,"'barium'	'Barij'","'BA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003687,"'Bizmut'	'bismuth'","'BI'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003688,"'caesium'	'Cezij'","'CS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003689,"'gold'	'Zlato'","'AU'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003690,"'lanthanum'	'Lantan'","'LA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003691,"'lithium'	'Litij'","'LI'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003692,"'silver'	'Srebro'","'AG'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003693,"'Stroncij'	'strontium'","'SR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003694,"'Kositer'	'tin'","'SN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003695,"'titanium'	'Titan'","'TI'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003696,"'vanadium'	'Vanadij'","'V'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003697,"'hydroxylysine'	'Hidroksilizin'","'HYL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003698,"'taurine'	'Tavrin'","'TAU'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003699,"'adenine'	'Adenin'","'ADEN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003700,"'Sečna kislina'	'uric acid'","'URAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003701,"'Dušik iz aminokislin'	'nitrogen, amino acid'","'NAA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003702,"'aconitic acid'	'Akonitinska kislina'","'ACONAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003703,"'Adipinska kislina'	'adipic acid'","'ADIAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003704,"'alpha-ketoglutaric acid'	'Alfa ketoglutarična kislina'","'GLUAKAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003705,"'Kofeinska kislina'	'caffeic acid'","'CAFAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003706,"'chlorogenic acid'	'Klorogenska kislina'","'CHLRAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003707,"'Ferulična kislina'	'ferulic acid'","'FERAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003708,"'formic acid'	'Mravljinčna kislina'","'FORAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003709,"'galacturonic acid'	'Galakturonska kislina'","'GALAAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003710,"'gallic acid'	'Galna kislina'","'GALLAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003711,"'Glukonska kislina'	'gluconic acid'","'GLUCAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003712,"'glycolic acid'	'Glikolna kislina'","'GLYCLAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003713,"'Glioksalna kislina'	'glyoxalic acid'","'GLYOXAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003714,"'malonic acid'	'Malonska kislina'","'MALONAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003715,"'oxaloacetic acid'	'Oksalocetna kislina'","'OXACAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003716,"'para-hydroxybenzoic acid'	'Para-hidroksibenzojska kislina'","'PARHBAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003717,"'pimelic acid'	'Pimelična kislina'","'PIMAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003718,"'pyroglutamic acid'	'Piroglutaminska kislina'","'PYROGAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003719,"'Piruvična kislina'	'pyruvic acid'","'PYRAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003720,"'Kvinolinska kislina'	'quinolinic acid'","'QUINLAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003721,"'shikimic acid'	'Šikiminska kislina'","'SHIKAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003722,"'Skupni antocianidini'	'anthocyanidins, total'","'ANTCYAN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003723,"'cyanidin'	'Cianidin'","'CYAD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003724,"'delphinidin'	'Delfinidin'","'DELPH'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003725,"'malvidin'	'Malvidin'","'MALVIDIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003726,"'Peonidin'	'peonidin'","'PEONIDIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003727,"'petunidin'	'Petunidin'","'PETUNIDIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003728,"'catechins, total'	'Skupni katehini'","'CATECT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003729,"'epicatechin-3-gallate'	'Epikatehin-3-galat'","'EPICATECG3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003730,"'Epigalokatehin'	'epigallocatechin'","'EPICATEGC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003731,"'gallocatechin'	'Galokatehin'","'GALCATEGC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003732,"'Skupni procianidini'	'procyanidins, total'","'PROCYA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003733,"'hesperetin'	'Hesperetin'","'HESPT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003734,"'hesperidin'	'Hesperidin'","'HESPD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003735,"'naringenin'	'Naringenin'","'NARING'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003736,"'Naringin'	'naringin'","'NARIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003737,"'Narirutin'	'narirutin'","'NARIR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003738,"'tangeretin'	'Tangeretin'","'TANGER'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003739,"'rutin'	'Rutin'","'RUTIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003740,"'Fruktooligosaharidi levanskega tipa'	'fructooligosaccharides, levan-type'","'LEVFOS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003741,"'carotenoids, provitamin A, excluding beta-carotene'	'Karotenoidi (provitamin A brez beta-karotena)'","'CAROTPAXB'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003742,"'25-hydroxyergocalciferol'	'25-hidroksiergokalciferol'","'ERGSTROH'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003743,"'10-formyldihydrofolate'	'10-formildihidrofolat'","'FOLH2FM10'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003744,"'10-formylfolic acid'	'10-formilfolna kislina'","'FOLFM10'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003745,"'5-formyltetrahydrofolic acid'	'5-metiltetrahidrofolna kislina'","'FOLH4FM5'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003746,"'5-methyldihydrofolic acid'	'5-metildihidrofolna kislina'","'FOLH2ME5'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003747,"'5-methyltetrahydrofolate'	'5-metiltetrahidrofolat'","'FOLH4ME5'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003748,"'Dihidrofolna kislina'	'dihydrofolic acid'","'FOLH2'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003749,"'Uredi'	'folate, food'","'FOLFD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003750,"'tetrahydrofolate'	'Tetrahidrofolat'","'FOLH4'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003751,"'2-(1-hydroxyethyl)thiamin'	'2-(1-hidroksimetil) tiamin'","'THIAHE'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003752,"'Nikotinamid'	'nicotinamide'","'NICOTAM'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003753,"'Nikotinska kislina'	'nicotinic acid'","'NICOTAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003754,"'pyridoxal hydrochloride'	'Piridoksal hidroklorid'","'PYRXLHCL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003755,"'pyridoxamine hydrochloride'	'Piridoksamin hidroklorid'","'PYRXMHCL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003756,"'pyridoxine hydrochloride'	'Piridoksin hidroklorid'","'PYRXNHCL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003757,"'thiamin chloride'	'Tiamin klorid'","'THIACL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003758,"'Tiamin klorid hidroklorid'	'thiamin chloride hydrochloride'","'THIACLHCL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003759,"'Uredi'	'thiamin(1+) ion'","'THIA_1P'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003760,"'Prosti sladkorji'	'Free sugar'","'FSUGAR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003761,"'Carbohydrate components'	'Carbohydrate components'","'GRP_CHO'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003762,"'Food additives'	'Food additives'","'GRP_FADD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003763,"'Food properties and measures'	'Food properties and measures'","'GRP_FOOD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003764,"'Lipid components'	'Lipid components'","'GRP_LIPD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003765,"'Minerals and inorganic components'	'Minerals and inorganic components'","'GRP_MIN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003766,"'Nitrogen components'	'Nitrogen components'","'GRP_NITR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003767,"'Organic acids'	'Organic acids'","'GRP_OA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003768,"'Phenolic components'	'Phenolic components'","'GRP_PHNL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003769,"'Proximates'	'Proximates'","'GRP_PROX'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003770,"'Vitamins'	'Vitamins'","'GRP_VIT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003771,"'Fibre'","'GRP_FIB'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003772,"'Oligosaccharides'","'GRP_OLIGO'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003773,"'Polysaccharide analogues'","'GRP_PSAN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003774,"'Polysaccharides'","'GRP_PSAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003775,"'Starch'","'GRP_STAR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003776,"'Sugar alcohols'","'GRP_SUGOH'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003777,"'Sugars'","'GRP_SUGAR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003778,"'Disaccharides'","'GRP_DISAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003779,"'Monosaccharides'","'GRP_MNSAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003780,"'Sugars in fibre'","'GRP_SUGFB'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003781,"'Carotenoids'","'GRP_CART'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003782,"'Fats'","'GRP_FAT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003783,"'fat expressed as triacyl glycerol (TAG)'","'GRP_FATTAG'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003784,"'Fatty acids'","'GRP_FA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003785,"'Fatty acids, general'","'GRP_FAGEN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003786,"'Monounsaturated fatty acids'","'GRP_FAMS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003787,"'Polyunsaturated fatty acids'","'GRP_FAPU'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003788,"'Saturated fatty acids'","'GRP_FASAT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003789,"'Phospho- and glycolipids'","'GRP_PGLIP'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003791,"'Sterols'","'GRP_STERL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003792,"'Macroelements'","'GRP_MINMAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003793,"'Trace elements'","'GRP_MINTR'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003794,"'Amines and related components'","'GRP_AM'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003795,"'Amino acids'","'GRP_AA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003796,"'Nitrogen heterocycle components'","'GRP_NHET'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003797,"'Proteins'","'GRP_PROT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003798,"'Capsaicinoids'","'GRP_CAPSA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003799,"'Flavonoids'","'GRP_FLAV'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003800,"'Anthocyanidins and anthocyanins'","'GRP_ANTCYN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003801,"'Flavanols'","'GRP_FLAVANOL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003802,"'Flavanones'","'GRP_FLAVANE'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003803,"'Flavones'","'GRP_FLAVONE'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003804,"'Flavonols'","'GRP_FLAVONOL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003805,"'Phytoestrogens'","'GRP_PHYTG'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003806,"'Isoflavonoids'","'GRP_ISOFLAV'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003807,"'Lignans'","'GRP_LIGN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003808,"'Fat soluble vitamins'","'GRP_VITFAT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003809,"'Vitamin A and related components'","'GRP_VITA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003811,"'Retinoids'","'GRP_RET'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003812,"'Vitamin D components'","'GRP_VITD'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003813,"'Vitamin E components'","'GRP_VITE'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003814,"'Vitamin K components'","'GRP_VITK'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003815,"'Water soluble vitamins'","'GRP_VITH2O'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003816,"'Folate components'","'GRP_FOL'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003817,"'Vitamin B components'","'GRP_VITB'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003818,"'Vitamin C components'","'GRP_VITC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003819,"'oxygen radical absorbance capacity'","'TOTAL-ORAC'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003820,"'amino acids, total aromatic'","'AAA'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003821,"'amino acids, total essential eight essential amino acids'","'AAE8'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003822,"'amino acids, total essential eight essential amino acids + CYS and TYR'","'AE10B'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003823,"'amino acids, total essential eight essential amino acids + HIS'","'AAE9'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003824,"'amino acids, total essential eight essential amino acids + HIS and ARG'","'AAE10A'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003825,"'amino acids, total essential unknown which aa are included'","'AAE-'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003826,"'amino acids, total sulphur-containing'","'AAS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003827,"'amino acids, total precise definition not specified'	'amino acids, total; precise definition not specified'","'AAT-'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003828,"'fat, monounsaturated cis, total'","'FATMUCIS'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003829,"'fat, monounsaturated, total'","'FATMU'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003830,"'fat, polyunsaturated, total'","'FATPU'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003831,"'fat, saturated, total'","'FATSAT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003832,"'fat, trans, total'","'FATTRN'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003833,"'fat, unsaturated, total'","'FATUNSAT'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003834,"'fatty acids, total C12 and above'","'F12:A'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003835,"'fatty acid 15:0 + 17:0'","'F15+17'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003836,"'fatty acids 12:0 - 16:0'","'F12-16:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003837,"'fatty acids 4:0 - 10:0'","'F4-10:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003838,"'fatty acids 4:0 - 8:0'","'F4-8:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003853,"'food component'",,
